Channel 1,Channel 2,Channel 3,Channel 4
1.000,24.100,1001.300,47.060
0.000,21.730,1001.320,56.000
1.000,24.090,1001.300,47.010
0.000,21.720,1001.290,56.110
1.000,24.100,1001.290,46.970
0.000,21.720,1001.310,56.020
1.000,24.090,1001.300,46.930
0.000,21.720,1001.320,55.970
1.000,24.090,1001.300,46.930
0.000,21.720,1001.320,55.950
1.000,24.090,1001.300,46.900
0.000,21.730,1001.330,55.940
1.000,24.090,1001.310,46.860
0.000,21.730,1001.330,55.930
1.000,24.090,1001.320,46.830
0.000,21.720,1001.320,55.890
1.000,24.090,1001.300,46.800
0.000,21.730,1001.310,55.900
1.000,24.080,1001.300,46.770
0.000,21.730,1001.290,55.910
1.000,24.090,1001.290,46.740
0.000,21.730,1001.310,55.880
1.000,24.090,1001.280,46.720
0.000,21.730,1001.300,55.860
1.000,24.090,1001.310,46.680
0.000,21.740,1001.320,55.850
1.000,24.090,1001.300,46.670
0.000,21.740,1001.320,55.850
1.000,24.090,1001.290,46.660
0.000,21.730,1001.300,55.850
1.000,24.090,1001.300,46.650
0.000,21.730,1001.330,55.870
1.000,24.080,1001.290,46.630
0.000,21.730,1001.310,55.870
1.000,24.080,1001.270,46.630
0.000,21.730,1001.320,55.890
1.000,24.080,1001.300,46.600
0.000,21.730,1001.270,55.880
1.000,24.090,1001.300,46.630
0.000,21.740,1001.320,55.880
1.000,24.090,1001.300,46.630
0.000,21.740,1001.360,55.870
1.000,24.090,1001.300,46.590
0.000,21.740,1001.320,55.860
1.000,24.090,1001.280,46.630
0.000,21.740,1001.290,55.860
1.000,24.090,1001.310,46.660
0.000,21.740,1001.310,55.850
1.000,24.090,1001.290,46.640
0.000,21.730,1001.320,55.830
1.000,24.080,1001.310,46.600
0.000,21.730,1001.310,55.830
1.000,24.080,1001.280,46.630
0.000,21.740,1001.310,55.880
1.000,24.080,1001.260,46.640
0.000,21.730,1001.320,55.870
1.000,24.080,1001.310,46.640
0.000,21.740,1001.330,55.850
1.000,24.080,1001.280,46.630
0.000,21.730,1001.320,55.830
1.000,24.080,1001.270,46.650
0.000,21.730,1001.320,55.830
1.000,24.080,1001.260,47.090
0.000,21.730,1001.310,55.810
1.000,24.090,1001.280,47.270
0.000,21.730,1001.310,55.800
1.000,24.090,1001.320,47.390
0.000,21.730,1001.320,55.790
1.000,24.090,1001.300,47.380
0.000,21.730,1001.320,55.790
1.000,24.080,1001.300,47.260
0.000,21.740,1001.330,55.780
1.000,24.080,1001.300,47.260
0.000,21.730,1001.320,55.770
1.000,24.080,1001.290,47.090
0.000,21.740,1001.350,55.770
1.000,24.080,1001.290,47.090
0.000,21.730,1001.330,55.770
1.000,24.080,1001.290,47.110
0.000,21.730,1001.310,55.770
1.000,24.080,1001.300,47.150
0.000,21.730,1001.310,55.780
1.000,24.080,1001.270,47.140
0.000,21.730,1001.310,55.780
1.000,24.080,1001.290,47.120
0.000,21.720,1001.310,55.770
1.000,24.080,1001.270,47.140
0.000,21.730,1001.310,55.780
1.000,24.070,1001.290,47.160
0.000,21.720,1001.310,55.790
1.000,24.070,1001.280,47.220
0.000,21.720,1001.330,55.820
1.000,24.070,1001.300,47.230
0.000,21.720,1001.340,55.850
1.000,24.060,1001.270,47.210
0.000,21.720,1001.340,55.850
1.000,24.060,1001.290,47.260
0.000,21.720,1001.300,55.830
1.000,24.060,1001.280,47.240
0.000,21.720,1001.300,55.830
1.000,24.050,1001.280,47.260
0.000,21.720,1001.300,55.850
1.000,24.050,1001.280,47.270
0.000,21.720,1001.320,55.850
1.000,24.050,1001.280,47.270
0.000,21.720,1001.330,55.850
1.000,24.050,1001.270,47.280
0.000,21.720,1001.300,55.860
1.000,24.050,1001.270,47.290
0.000,21.720,1001.330,55.870
1.000,24.050,1001.300,47.280
0.000,21.720,1001.280,55.900
1.000,24.050,1001.290,47.270
0.000,21.720,1001.320,55.940
1.000,24.050,1001.290,47.250
0.000,21.710,1001.290,55.940
1.000,24.050,1001.310,47.250
0.000,21.710,1001.320,55.960
1.000,24.050,1001.330,47.250
0.000,21.710,1001.340,55.940
1.000,24.050,1001.300,47.270
0.000,21.710,1001.320,55.940
1.000,24.050,1001.290,47.270
0.000,21.710,1001.310,55.940
1.000,24.050,1001.280,47.270
0.000,21.710,1001.310,55.940
1.000,24.050,1001.280,47.250
0.000,21.710,1001.310,55.940
1.000,24.040,1001.280,47.280
0.000,21.710,1001.320,55.940
1.000,24.040,1001.280,47.380
0.000,21.710,1001.320,55.950
1.000,24.040,1001.260,47.520
0.000,21.710,1001.310,55.960
1.000,24.040,1001.260,47.520
0.000,21.710,1001.310,55.970
1.000,24.040,1001.260,47.530
0.000,21.710,1001.320,55.950
1.000,24.040,1001.250,47.460
0.000,21.710,1001.300,55.970
1.000,24.040,1001.280,47.390
0.000,21.710,1001.280,56.070
1.000,24.050,1001.270,47.370
0.000,21.710,1001.290,55.960
1.000,24.040,1001.270,47.410
0.000,21.710,1001.340,55.960
1.000,24.040,1001.260,47.410
0.000,21.710,1001.330,55.970
1.000,24.040,1001.280,47.510
0.000,21.710,1001.340,55.980
1.000,24.050,1001.290,47.530
0.000,21.720,1001.320,56.000
1.000,24.040,1001.300,47.640
0.000,21.720,1001.340,56.040
1.000,24.040,1001.300,47.570
0.000,21.720,1001.320,56.040
1.000,24.040,1001.280,47.590
0.000,21.710,1001.320,56.090
1.000,24.040,1001.280,47.600
0.000,21.710,1001.320,56.090
1.000,24.040,1001.270,47.640
0.000,21.710,1001.310,56.260
1.000,24.040,1001.270,47.690
0.000,21.710,1001.320,56.320
1.000,24.040,1001.280,47.720
0.000,21.710,1001.320,56.200
1.000,24.040,1001.280,47.720
0.000,21.710,1001.300,56.160
1.000,24.040,1001.290,47.760
0.000,21.720,1001.330,56.120
1.000,24.030,1001.300,47.770
0.000,21.720,1001.330,56.100
1.000,24.040,1001.300,47.780
0.000,21.710,1001.310,56.110
1.000,24.030,1001.280,47.790
0.000,21.710,1001.290,56.120
1.000,24.040,1001.290,47.830
0.000,21.710,1001.270,56.120
1.000,24.030,1001.260,47.880
0.000,21.710,1001.290,56.130
1.000,24.030,1001.270,48.010
0.000,21.710,1001.300,56.120
1.000,24.030,1001.290,48.190
0.000,21.720,1001.320,56.120
1.000,24.030,1001.260,48.390
0.000,21.710,1001.300,56.120
1.000,24.030,1001.280,48.500
0.000,21.720,1001.290,56.120
1.000,24.030,1001.290,48.530
0.000,21.710,1001.310,56.160
1.000,24.040,1001.300,48.450
0.000,21.710,1001.290,56.170
1.000,24.030,1001.260,48.330
0.000,21.710,1001.290,56.170
1.000,24.030,1001.250,48.240
0.000,21.720,1001.290,56.180
1.000,24.030,1001.250,48.240
0.000,21.710,1001.300,56.190
1.000,24.040,1001.250,48.170
0.000,21.720,1001.320,56.190
1.000,24.030,1001.270,48.120
0.000,21.720,1001.300,56.180
1.000,24.030,1001.280,48.100
0.000,21.730,1001.330,56.210
1.000,24.030,1001.260,48.070
0.000,21.730,1001.310,56.210
1.000,24.040,1001.280,48.050
0.000,21.720,1001.300,56.190
1.000,24.030,1001.270,48.050
0.000,21.720,1001.290,56.200
1.000,24.040,1001.290,48.050
0.000,21.720,1001.290,56.190
1.000,24.040,1001.270,48.080
0.000,21.720,1001.310,56.180
1.000,24.040,1001.250,48.140
0.000,21.720,1001.290,56.180
1.000,24.040,1001.270,48.100
0.000,21.720,1001.290,56.180
1.000,24.040,1001.300,48.010
0.000,21.720,1001.320,56.170
1.000,24.040,1001.290,48.010
0.000,21.710,1001.310,56.180
1.000,24.030,1001.260,47.960
0.000,21.720,1001.290,56.180
1.000,24.040,1001.290,47.900
0.000,21.720,1001.300,56.180
1.000,24.040,1001.300,47.850
0.000,21.720,1001.300,56.180
1.000,24.040,1001.270,47.820
0.000,21.720,1001.300,56.180
1.000,24.040,1001.270,47.820
0.000,21.720,1001.260,56.190
1.000,24.040,1001.280,47.800
0.000,21.720,1001.290,56.180
1.000,24.040,1001.270,47.790
0.000,21.730,1001.290,56.180
1.000,24.040,1001.300,47.800
0.000,21.730,1001.320,56.170
1.000,24.040,1001.260,47.800
0.000,21.730,1001.310,56.210
1.000,24.040,1001.280,47.810
0.000,21.730,1001.290,56.170
1.000,24.040,1001.270,47.830
0.000,21.730,1001.310,56.170
1.000,24.040,1001.280,47.840
0.000,21.720,1001.290,56.160
1.000,24.040,1001.280,47.860
0.000,21.730,1001.300,56.160
1.000,24.040,1001.280,47.860
0.000,21.730,1001.290,56.150
1.000,24.040,1001.280,47.870
0.000,21.740,1001.290,56.150
1.000,24.040,1001.270,47.880
0.000,21.730,1001.290,56.120
1.000,24.040,1001.290,47.890
0.000,21.740,1001.300,56.130
1.000,24.040,1001.270,47.870
0.000,21.740,1001.290,56.140
1.000,24.040,1001.280,47.860
0.000,21.740,1001.310,56.150
1.000,24.040,1001.300,47.850
0.000,21.740,1001.310,56.150
1.000,24.040,1001.300,47.850
0.000,21.740,1001.290,56.160
1.000,24.040,1001.270,47.840
0.000,21.740,1001.280,56.160
1.000,24.030,1001.270,47.830
0.000,21.740,1001.300,56.150
1.000,24.040,1001.270,47.800
0.000,21.740,1001.320,56.160
1.000,24.040,1001.280,47.800
0.000,21.740,1001.270,56.180
1.000,24.040,1001.290,47.840
0.000,21.740,1001.280,56.170
1.000,24.030,1001.260,47.790
0.000,21.740,1001.300,56.170
1.000,24.040,1001.290,47.760
0.000,21.740,1001.310,56.170
1.000,24.040,1001.300,47.790
0.000,21.740,1001.320,56.180
1.000,24.040,1001.290,47.790
0.000,21.740,1001.290,56.200
1.000,24.040,1001.260,47.770
0.000,21.740,1001.300,56.200
1.000,24.040,1001.280,47.750
0.000,21.740,1001.300,56.200
1.000,24.040,1001.290,47.730
0.000,21.740,1001.290,56.210
1.000,24.040,1001.280,47.710
0.000,21.740,1001.310,56.250
1.000,24.040,1001.280,47.690
0.000,21.740,1001.310,56.270
1.000,24.040,1001.270,47.670
0.000,21.740,1001.310,56.270
1.000,24.040,1001.270,47.670
0.000,21.740,1001.310,56.270
1.000,24.040,1001.270,47.650
0.000,21.740,1001.300,56.290
1.000,24.040,1001.270,47.640
0.000,21.740,1001.270,56.330
1.000,24.040,1001.250,47.620
0.000,21.740,1001.290,56.310
1.000,24.040,1001.260,47.590
0.000,21.740,1001.290,56.290
1.000,24.040,1001.270,47.580
0.000,21.740,1001.290,56.310
1.000,24.040,1001.270,47.570
0.000,21.740,1001.280,56.370
1.000,24.050,1001.270,47.560
0.000,21.740,1001.290,56.350
1.000,24.050,1001.270,47.550
0.000,21.740,1001.260,56.350
1.000,24.050,1001.270,47.540
0.000,21.740,1001.280,56.350
1.000,24.050,1001.300,47.520
0.000,21.740,1001.300,56.330
1.000,24.040,1001.240,47.510
0.000,21.740,1001.300,56.330
1.000,24.050,1001.270,47.500
0.000,21.740,1001.280,56.330
1.000,24.050,1001.260,47.490
0.000,21.740,1001.320,56.330
1.000,24.050,1001.270,47.480
0.000,21.740,1001.310,56.330
1.000,24.050,1001.260,47.510
0.000,21.740,1001.300,56.320
1.000,24.050,1001.290,47.440
0.000,21.740,1001.280,56.320
1.000,24.050,1001.290,47.440
0.000,21.740,1001.280,56.320
1.000,24.050,1001.270,47.490
0.000,21.740,1001.300,56.310
1.000,24.050,1001.300,47.410
0.000,21.740,1001.290,56.350
1.000,24.050,1001.270,47.450
0.000,21.740,1001.300,56.360
1.000,24.050,1001.290,47.360
0.000,21.740,1001.320,56.360
1.000,24.050,1001.250,47.340
0.000,21.740,1001.310,56.360
1.000,24.050,1001.280,47.310
0.000,21.740,1001.300,56.350
1.000,24.050,1001.270,47.300
0.000,21.740,1001.290,56.360
1.000,24.050,1001.260,47.280
0.000,21.740,1001.320,56.360
1.000,24.050,1001.270,47.270
0.000,21.740,1001.320,56.360
1.000,24.050,1001.280,47.240
0.000,21.740,1001.280,56.360
1.000,24.050,1001.270,47.230
0.000,21.740,1001.290,56.380
1.000,24.050,1001.260,47.210
0.000,21.740,1001.290,56.380
1.000,24.050,1001.240,47.180
0.000,21.740,1001.300,56.380
1.000,24.050,1001.240,47.180
0.000,21.740,1001.290,56.400
1.000,24.050,1001.270,47.180
0.000,21.740,1001.290,56.430
1.000,24.050,1001.220,47.180
0.000,21.740,1001.290,56.430
1.000,24.040,1001.260,47.210
0.000,21.740,1001.270,56.420
1.000,24.050,1001.250,47.220
0.000,21.740,1001.310,56.430
1.000,24.050,1001.270,47.230
0.000,21.740,1001.320,56.450
1.000,24.050,1001.260,47.250
0.000,21.740,1001.270,56.460
1.000,24.050,1001.240,47.280
0.000,21.740,1001.280,56.480
1.000,24.040,1001.250,47.290
0.000,21.740,1001.290,56.510
1.000,24.050,1001.240,47.280
0.000,21.740,1001.290,56.520
1.000,24.050,1001.250,47.270
0.000,21.740,1001.290,56.530
1.000,24.040,1001.240,47.240
0.000,21.740,1001.300,56.550
1.000,24.050,1001.230,47.250
0.000,21.740,1001.280,56.550
1.000,24.050,1001.220,47.270
0.000,21.740,1001.280,56.580
1.000,24.050,1001.240,47.230
0.000,21.740,1001.280,56.580
1.000,24.040,1001.250,47.300
0.000,21.740,1001.280,56.580
1.000,24.040,1001.250,47.300
0.000,21.730,1001.290,56.580
1.000,24.050,1001.280,47.180
0.000,21.730,1001.300,56.590
1.000,24.050,1001.250,47.160
0.000,21.730,1001.300,56.580
1.000,24.050,1001.280,47.150
0.000,21.730,1001.300,56.580
1.000,24.050,1001.260,47.180
0.000,21.730,1001.300,56.560
1.000,24.050,1001.260,47.210
0.000,21.730,1001.280,56.590
1.000,24.050,1001.240,47.230
0.000,21.730,1001.310,56.600
1.000,24.050,1001.260,47.250
0.000,21.730,1001.270,56.600
1.000,24.040,1001.260,47.270
0.000,21.730,1001.300,56.620
1.000,24.050,1001.260,47.270
0.000,21.730,1001.300,56.620
1.000,24.050,1001.250,47.270
0.000,21.730,1001.320,56.580
1.000,24.040,1001.230,47.280
0.000,21.720,1001.290,56.600
1.000,24.050,1001.250,47.300
0.000,21.720,1001.290,56.650
1.000,24.040,1001.260,47.340
0.000,21.720,1001.290,56.630
1.000,24.040,1001.290,47.380
0.000,21.730,1001.300,56.630
1.000,24.040,1001.250,47.430
0.000,21.730,1001.300,56.620
1.000,24.040,1001.250,47.430
0.000,21.730,1001.290,56.660
1.000,24.040,1001.270,47.490
0.000,21.730,1001.300,56.690
1.000,24.040,1001.270,47.550
0.000,21.720,1001.290,56.680
1.000,24.040,1001.260,47.590
0.000,21.720,1001.290,56.680
1.000,24.040,1001.260,47.630
0.000,21.720,1001.300,56.680
1.000,24.040,1001.260,47.650
0.000,21.720,1001.260,56.690
1.000,24.040,1001.280,47.690
0.000,21.720,1001.270,56.720
1.000,24.040,1001.250,47.700
0.000,21.720,1001.280,56.770
1.000,24.040,1001.270,47.660
0.000,21.720,1001.260,56.720
1.000,24.040,1001.250,47.690
0.000,21.710,1001.300,56.700
1.000,24.030,1001.260,47.640
0.000,21.720,1001.280,56.700
1.000,24.040,1001.280,47.640
0.000,21.720,1001.290,56.690
1.000,24.040,1001.290,47.700
0.000,21.710,1001.290,56.680
1.000,24.040,1001.260,47.700
0.000,21.710,1001.310,56.680
1.000,24.040,1001.260,47.710
0.000,21.710,1001.290,56.680
1.000,24.040,1001.260,47.710
0.000,21.710,1001.300,56.700
1.000,24.030,1001.260,47.670
0.000,21.710,1001.300,56.710
1.000,24.040,1001.280,47.630
0.000,21.710,1001.300,56.750
1.000,24.030,1001.240,47.620
0.000,21.710,1001.290,56.740
1.000,24.030,1001.250,47.630
0.000,21.710,1001.290,56.740
1.000,24.040,1001.260,47.630
0.000,21.710,1001.290,56.720
1.000,24.040,1001.230,47.600
0.000,21.710,1001.310,56.710
1.000,24.040,1001.270,47.580
0.000,21.710,1001.300,56.710
1.000,24.040,1001.260,47.580
0.000,21.710,1001.290,56.710
1.000,24.040,1001.230,47.600
0.000,21.720,1001.320,56.710
1.000,24.040,1001.250,47.590
0.000,21.710,1001.310,56.710
1.000,24.040,1001.270,47.560
0.000,21.710,1001.300,56.710
1.000,24.040,1001.240,47.530
0.000,21.720,1001.290,56.700
1.000,24.040,1001.230,47.520
0.000,21.730,1001.310,56.700
1.000,24.040,1001.280,47.520
0.000,21.730,1001.280,56.690
1.000,24.040,1001.270,47.510
0.000,21.730,1001.320,56.680
1.000,24.040,1001.270,47.500
0.000,21.730,1001.330,56.680
1.000,24.040,1001.270,47.500
0.000,21.730,1001.330,56.690
1.000,24.040,1001.270,47.500
0.000,21.730,1001.310,56.690
1.000,24.040,1001.280,47.520
0.000,21.740,1001.300,56.700
1.000,24.040,1001.240,47.530
0.000,21.740,1001.300,56.720
1.000,24.040,1001.250,47.560
0.000,21.740,1001.310,56.700
1.000,24.040,1001.250,47.520
0.000,21.740,1001.310,56.700
1.000,24.040,1001.250,47.520
0.000,21.740,1001.300,56.700
1.000,24.040,1001.230,47.500
0.000,21.740,1001.300,56.700
1.000,24.040,1001.250,47.430
0.000,21.740,1001.300,56.700
1.000,24.040,1001.240,47.420
0.000,21.740,1001.290,56.690
1.000,24.040,1001.260,47.360
0.000,21.740,1001.300,56.700
1.000,24.040,1001.240,47.310
0.000,21.750,1001.270,56.720
1.000,24.040,1001.240,47.300
0.000,21.750,1001.280,56.720
1.000,24.040,1001.270,47.290
0.000,21.750,1001.310,56.740
1.000,24.040,1001.250,47.280
0.000,21.750,1001.300,56.730
1.000,24.040,1001.250,47.280
0.000,21.750,1001.290,56.730
1.000,24.030,1001.220,47.280
0.000,21.750,1001.300,56.720
1.000,24.040,1001.270,47.280
0.000,21.750,1001.280,56.720
1.000,24.040,1001.270,47.260
0.000,21.750,1001.290,56.730
1.000,24.040,1001.280,47.260
0.000,21.750,1001.290,56.750
1.000,24.030,1001.230,47.250
0.000,21.760,1001.310,56.780
1.000,24.030,1001.260,47.250
0.000,21.760,1001.310,56.780
1.000,24.030,1001.220,47.240
0.000,21.760,1001.300,56.760
1.000,24.040,1001.250,47.230
0.000,21.750,1001.290,56.780
1.000,24.030,1001.260,47.220
0.000,21.750,1001.300,56.790
1.000,24.030,1001.240,47.210
0.000,21.750,1001.250,56.810
1.000,24.040,1001.260,47.180
0.000,21.760,1001.310,56.840
1.000,24.030,1001.260,47.170
0.000,21.760,1001.320,56.910
1.000,24.040,1001.250,47.160
0.000,21.760,1001.320,56.890
1.000,24.040,1001.270,47.150
0.000,21.760,1001.310,56.890
1.000,24.040,1001.270,47.140
0.000,21.760,1001.310,56.890
1.000,24.040,1001.270,47.140
0.000,21.750,1001.320,56.870
1.000,24.030,1001.230,47.110
0.000,21.750,1001.300,56.890
1.000,24.030,1001.260,47.100
0.000,21.750,1001.320,56.980
1.000,24.040,1001.240,47.090
0.000,21.750,1001.290,57.050
1.000,24.040,1001.240,47.090
0.000,21.750,1001.320,57.160
1.000,24.030,1001.260,47.100
0.000,21.750,1001.310,57.230
1.000,24.040,1001.250,47.100
0.000,21.750,1001.310,57.180
1.000,24.040,1001.240,47.080
0.000,21.750,1001.310,57.180
1.000,24.040,1001.270,47.150
0.000,21.750,1001.300,57.250
1.000,24.040,1001.220,47.180
0.000,21.750,1001.280,57.360
1.000,24.040,1001.230,47.190
0.000,21.750,1001.310,57.530
1.000,24.040,1001.260,47.240
0.000,21.740,1001.300,57.660
1.000,24.040,1001.260,47.180
0.000,21.750,1001.290,57.790
1.000,24.040,1001.240,47.160
0.000,21.740,1001.310,57.710
1.000,24.040,1001.250,47.170
0.000,21.750,1001.280,57.480
1.000,24.040,1001.280,47.160
0.000,21.750,1001.280,57.370
1.000,24.040,1001.250,47.150
0.000,21.750,1001.310,57.320
1.000,24.040,1001.250,47.150
0.000,21.750,1001.320,57.310
1.000,24.040,1001.270,47.150
0.000,21.750,1001.330,57.460
1.000,24.040,1001.290,47.170
0.000,21.750,1001.300,57.390
1.000,24.040,1001.280,47.180
0.000,21.750,1001.330,57.420
1.000,24.040,1001.290,47.220
0.000,21.750,1001.350,57.510
1.000,24.040,1001.280,47.270
0.000,21.750,1001.290,57.500
1.000,24.040,1001.250,47.310
0.000,21.750,1001.290,57.710
1.000,24.040,1001.250,47.350
0.000,21.750,1001.290,57.710
1.000,24.040,1001.260,47.410
0.000,21.750,1001.320,58.150
1.000,24.030,1001.250,47.440
0.000,21.740,1001.280,58.210
1.000,24.040,1001.270,47.500
0.000,21.740,1001.320,57.950
1.000,24.040,1001.280,47.540
0.000,21.740,1001.320,57.710
1.000,24.040,1001.270,47.580
0.000,21.740,1001.290,57.560
1.000,24.040,1001.260,47.620
0.000,21.740,1001.320,57.500
1.000,24.040,1001.260,47.640
0.000,21.740,1001.340,57.480
1.000,24.040,1001.250,47.660
0.000,21.740,1001.310,57.470
1.000,24.040,1001.250,47.660
0.000,21.740,1001.310,57.410
1.000,24.040,1001.260,47.670
0.000,21.740,1001.310,57.360
1.000,24.040,1001.280,47.690
0.000,21.730,1001.320,57.340
1.000,24.040,1001.250,47.700
0.000,21.730,1001.310,57.290
1.000,24.040,1001.270,47.700
0.000,21.730,1001.310,57.270
1.000,24.040,1001.240,47.700
0.000,21.740,1001.330,57.290
1.000,24.040,1001.280,47.690
0.000,21.740,1001.320,57.280
1.000,24.040,1001.260,47.650
0.000,21.740,1001.330,57.250
1.000,24.040,1001.270,47.640
0.000,21.740,1001.340,57.240
1.000,24.040,1001.260,47.640
0.000,21.740,1001.300,57.250
1.000,24.040,1001.260,47.570
0.000,21.740,1001.300,57.250
1.000,24.040,1001.290,47.530
0.000,21.740,1001.300,57.280
1.000,24.040,1001.240,47.500
0.000,21.730,1001.320,57.280
1.000,24.040,1001.260,47.470
0.000,21.740,1001.330,57.240
1.000,24.040,1001.290,47.440
0.000,21.750,1001.330,57.240
1.000,24.040,1001.260,47.410
0.000,21.740,1001.340,57.200
1.000,24.040,1001.270,47.380
0.000,21.750,1001.350,57.240
1.000,24.040,1001.270,47.380
0.000,21.740,1001.330,57.200
1.000,24.040,1001.270,47.360
0.000,21.740,1001.320,57.190
1.000,24.040,1001.280,47.340
0.000,21.750,1001.320,57.220
1.000,24.040,1001.260,47.310
0.000,21.750,1001.330,57.210
1.000,24.040,1001.250,47.310
0.000,21.740,1001.320,57.150
1.000,24.040,1001.280,47.290
0.000,21.740,1001.280,57.140
1.000,24.040,1001.300,47.290
0.000,21.750,1001.320,57.120
1.000,24.040,1001.270,47.280
0.000,21.750,1001.310,57.200
1.000,24.040,1001.260,47.270
0.000,21.750,1001.300,57.250
1.000,24.040,1001.260,47.250
0.000,21.750,1001.270,57.240
1.000,24.040,1001.250,47.250
0.000,21.750,1001.270,57.240
1.000,24.040,1001.230,47.240
0.000,21.750,1001.320,57.240
1.000,24.040,1001.260,47.250
0.000,21.740,1001.290,57.250
1.000,24.040,1001.250,47.270
0.000,21.740,1001.300,57.130
1.000,24.040,1001.250,47.280
0.000,21.750,1001.330,57.130
1.000,24.040,1001.260,47.310
0.000,21.740,1001.280,57.150
1.000,24.040,1001.260,47.310
0.000,21.750,1001.320,57.170
1.000,24.040,1001.280,47.350
0.000,21.750,1001.310,57.100
1.000,24.040,1001.250,47.360
0.000,21.750,1001.290,57.070
1.000,24.040,1001.270,47.410
0.000,21.750,1001.290,57.040
1.000,24.040,1001.230,47.510
0.000,21.750,1001.300,57.040
1.000,24.040,1001.260,47.620
0.000,21.750,1001.290,57.030
1.000,24.040,1001.250,47.730
0.000,21.760,1001.280,57.030
1.000,24.040,1001.250,47.810
0.000,21.760,1001.310,57.010
1.000,24.040,1001.240,47.870
0.000,21.760,1001.290,57.000
1.000,24.040,1001.270,47.910
0.000,21.750,1001.300,57.010
1.000,24.030,1001.270,47.920
0.000,21.750,1001.300,57.010
1.000,24.030,1001.230,47.910
0.000,21.760,1001.300,57.010
1.000,24.030,1001.260,47.880
0.000,21.760,1001.270,57.020
1.000,24.030,1001.240,47.870
0.000,21.760,1001.300,57.030
1.000,24.030,1001.250,47.870
0.000,21.750,1001.280,57.040
1.000,24.030,1001.250,47.870
0.000,21.750,1001.280,57.050
1.000,24.030,1001.270,47.870
0.000,21.760,1001.300,57.050
1.000,24.030,1001.250,47.840
0.000,21.750,1001.310,57.060
1.000,24.030,1001.260,47.800
0.000,21.750,1001.290,57.080
1.000,24.030,1001.240,47.760
0.000,21.760,1001.290,57.090
1.000,24.030,1001.270,47.720
0.000,21.750,1001.260,57.060
1.000,24.030,1001.240,47.670
0.000,21.750,1001.300,57.090
1.000,24.030,1001.260,47.690
0.000,21.750,1001.290,57.090
1.000,24.020,1001.220,47.670
0.000,21.750,1001.300,57.110
1.000,24.030,1001.230,47.660
0.000,21.750,1001.290,57.110
1.000,24.030,1001.250,47.660
0.000,21.760,1001.310,57.110
1.000,24.030,1001.260,47.650
0.000,21.760,1001.310,57.110
1.000,24.030,1001.240,47.630
0.000,21.750,1001.290,57.110
1.000,24.020,1001.250,47.650
0.000,21.760,1001.290,57.110
1.000,24.030,1001.240,47.660
0.000,21.750,1001.300,57.120
1.000,24.020,1001.260,47.700
0.000,21.750,1001.280,57.120
1.000,24.020,1001.260,47.700
0.000,21.750,1001.310,57.120
1.000,24.020,1001.260,47.780
0.000,21.760,1001.300,57.130
1.000,24.020,1001.260,47.900
0.000,21.760,1001.290,57.130
1.000,24.020,1001.250,47.980
0.000,21.760,1001.290,57.150
1.000,24.020,1001.240,48.050
0.000,21.750,1001.260,57.110
1.000,24.020,1001.260,48.090
0.000,21.750,1001.300,57.100
1.000,24.020,1001.240,48.180
0.000,21.750,1001.300,57.110
1.000,24.030,1001.260,48.290
0.000,21.760,1001.310,57.190
1.000,24.020,1001.250,48.430
0.000,21.760,1001.300,57.200
1.000,24.020,1001.260,48.500
0.000,21.760,1001.290,57.200
1.000,24.030,1001.270,48.540
0.000,21.760,1001.270,57.210
1.000,24.030,1001.240,48.520
0.000,21.760,1001.280,57.200
1.000,24.030,1001.260,48.480
0.000,21.760,1001.280,57.200
1.000,24.030,1001.250,48.450
0.000,21.760,1001.270,57.210
1.000,24.030,1001.280,48.410
0.000,21.760,1001.300,57.240
1.000,24.030,1001.280,48.400
0.000,21.760,1001.290,57.230
1.000,24.030,1001.280,48.400
0.000,21.760,1001.280,57.240
1.000,24.020,1001.260,48.470
0.000,21.760,1001.260,57.260
1.000,24.020,1001.260,48.680
0.000,21.760,1001.310,57.270
1.000,24.030,1001.260,48.910
0.000,21.760,1001.270,57.320
1.000,24.030,1001.240,49.030
0.000,21.760,1001.310,57.300
1.000,24.030,1001.250,48.940
0.000,21.760,1001.310,57.260
1.000,24.020,1001.230,48.710
0.000,21.760,1001.250,57.260
1.000,24.030,1001.250,48.480
0.000,21.760,1001.280,57.270
1.000,24.030,1001.250,48.330
0.000,21.760,1001.250,57.270
1.000,24.030,1001.240,48.270
0.000,21.760,1001.280,57.280
1.000,24.030,1001.270,48.230
0.000,21.760,1001.290,57.260
1.000,24.030,1001.250,48.220
0.000,21.760,1001.290,57.270
1.000,24.030,1001.270,48.200
0.000,21.760,1001.270,57.270
1.000,24.030,1001.250,48.190
0.000,21.760,1001.270,57.270
1.000,24.020,1001.240,48.190
0.000,21.760,1001.270,57.290
1.000,24.030,1001.250,48.170
0.000,21.760,1001.270,57.270
1.000,24.020,1001.250,48.150
0.000,21.760,1001.290,57.270
1.000,24.020,1001.250,48.150
0.000,21.770,1001.290,57.290
1.000,24.020,1001.250,48.150
0.000,21.770,1001.290,57.290
1.000,24.030,1001.240,48.140
0.000,21.770,1001.280,57.270
1.000,24.030,1001.280,48.130
0.000,21.770,1001.280,57.270
1.000,24.020,1001.250,48.120
0.000,21.770,1001.270,57.270
1.000,24.030,1001.240,48.090
0.000,21.770,1001.250,57.250
1.000,24.020,1001.230,48.080
0.000,21.770,1001.260,57.270
1.000,24.030,1001.250,48.060
0.000,21.770,1001.250,57.270
